id,text,label
24271,@TerriblyMemer ne aate hi half century kr di 😂 Thnku bhai itne like ke liye 😁 https // t co / xT4GHjMFt2 ,0
10106,RT @kiranmishra006 @SuPriyoBabul @amodranjan1 @MamataOfficial ' Jai shri Ram ' se problem hai to Jai shri Krishn om namah Shivaya Jai ma A ,0
21208,And I don't mind if you hate me ' Cause baby if I were you I would probably hate me too 🎶 ,2
13241,@jagrukindian89 @RahulGandhi Ye bjp IT cell me 3 congress wale kya kar rhe h 🤔 Kahin ye ek hi naami parivar ke toh nhi h teeno ,1
10718,@punchuate @MeFurry Lol @although with great difficulty . Mard hain ya kuttey ? 😒 ,1
4701,RT @__ sqbans __ @75sabiha Congrats aapi for 11K followers Allah kare jis trah ap yhan achi batein bta rahi usi trah Allah apko or h ,2
42766,@RohitashvG Most welcome ... Thanks toh hamara bhi kehna banta hai kyunki aap daily basis pe apna precious time nikaa ,0
12677,Jai Baba balaknath Bandara Village Faste mai apka Swagat hai ) — feeling happy at Garam Panchayat-Bara https // t . co / EqFQaayi0n ,0
41106,RT @DankMemesPlanet 👈 Follow Me Best Memes 🔥🔥 https // t . co / imNlwZefQL ,2
22722,RT @histal1811 All ready for the biggest match ever ! I feel good today . Got enough rest . My sons also all pumped up . Ready to rock Rasta w ,0
25943,@Mannsharma090 @67 _ kunwar @rssurjewala Ab Surjewala tumhari class lega usey follow krte ho vote BJP ko dete ho f ,1
25997,@RoflIndian3 @sardanarohit Tum chamche nahi badle ab Janta ne muh me peshaab mar diya ab kya tatti chahte ho Co ,1
32768,@AcharyaPramodk Nai Acharya ji aap khud ja ke galiya khane ka mauka de rahe hain . Congress 2014 se power mai hai na ,2
40233,@Gurmeetramrahim good morning pita ji pls bless me sewa sumrin and parmarth bakso ji #WorldNoTobaccoDay #NoTobacco https // t . co / d4Yo5kR93j ,0
173,@BeingSalmanKhan It means sidhi sadhi ladki best couple ,0
27087,Plturam iss bar chalaki kr gya Pltu ko pta haisirf portfolio ka Jhunjhuna bjane ka koi phayda nahi https // t co / N8QK0HEtq5 ,2
31270,@narendramodi Jeet ki bahut bahut subhkamnaye Aap jeete hamara Desh jeeta or jeete ham sab desh ke niwashi Ja ,0
18469,@smritiirani Madam kal hum diwali se bhi zyada patake phodenge Modi ji k jeet k khushi main fir ek baar modi sa ,0
19426,@dhruv _ rathee tu kaha rahega dekhte hain 😂😂23 may Ko India me videsh bhag jyega 😂😂 Abhi exit poll se hi teri gand ,2
24570,@Keerthana1212 @actorvijay @pravishvj _ offl @Prasannakrish5 @Sathish _ Twtiz @Mersal _ Rohit @sivast3 @VijayRanjitha2 Good morning pakki 🤗💘 ,2
29510,@MeghShukla15 Teri ankho ki namkeen mastiyaan . Teri hasi ki beparbah gustakiyaan . Teri julfo ki lahrati angdaiyaan .… https // t . co / VwKUFcnXhj ,0
16725,@SAfridiOfficial Iss team ka kuch nahi hone wala .. agla match England ke sath hain .. buri tara harne wale hai ,1
30963,If this is true this is seriously shameful itna baigharth koyi kaisy ho Sakta ha just can't blve this I wish ye ,1
8264,@AnjaliR60814230 @RubikaLiyaquat @INCIndia Dikh rha h vo kitna pavitr rista h .. Pyar ko love jihaad ka naam dene va ,2
20685,@AbdullaMHQ Ah shi bro My life without you is nothing bro ,2
40679,@Aamir _ wzr @manzoorpashteen G aur kaash apka ander ka 2 no Pakhtoon TTP ko bhe aisa shaksht da daita aur terrorists ,2
22940,@narendramodi badhai ho sir ji aapko mujhe 101℅ umid thi ki sarkaar aapki hi banegi Kyon ki aapne Jo desh ke liye ,0
29704,10k Tweets Done Lagey Raho Solo Motion Mai 😂 #BookBharatTicketsNow ,2
42514,@aapkadharam Lots of love to you Dharam ji !!! You are a true ICON of NEVER DYING SPIRIT . SON of soil and always a ,0
6010,RT @nirvan _ sa @suryajit87 @idesibanda @APanagariya @narendramodi @PMOIndia @APanagariya Kindly aaj bta hi dijiye private bank ne aaj tk ki ,1
14140,@Hariprakash4u Ye Fake hai is per turant FIR ho . isme 4-5 account hai ye daily new ladkiyo ki photo dalta hai . isk ,2
22214,@ArvindKejriwal Problem Sir ji aapke muh kholne se hai jab bhi khulta h bakwas hi krta hai MODI is best still u ,1
22756,@KTRTRS good afternoon sir my name is Yadaiah IAM in Attapur Rajendra Nagar but I am very big problem please help ,2
38650,CONGRESS K TARHA AGAR MODI JI AANEWALA 70 SAL INDIA K PRADHAN MANTRI RHENGE TO INDIA KO CHINA JAPAN AMERICA OWR ,0
4117,Yeh #NDA ka Sapath Grahan Samaroh na ho kar Ministry Ka Exit Poll Ho gaya jsise hi lagta hai --- Jiska Tukka ,2
6143,@ImFauji @Tekhi _ Mirchi Ye Lodu ... Bund hi de skta hai bas . Na to iski Maa Ne Sikhaya kissi ki bhen Ki izzat kese kr ,1
12707,Pakistan k Musalmano Ramadan jaty jaty b humy mazboot kr rha h . Match dekhty hue gaali ni deni 😂 #ICCWC2019 ,2
19686,RT @baloshi _ fatma @Khan __ Jannat jannt kis ko bol kr time west kr rhi ho m isk tweet pdti bhi nhi y jo logon k pait se niklti gandi gas h ,1
2850,RT @FreddieKraft Here it is or all you @DirtyMoMedia #DBC listeners that asked for a pic of the @T _ Hosh lounge that @Tjmajors mentioned o ,2
13405,@leelamshawarma Hehe welcome leela !! ❤️❤️ The book fair brings a lot of memories mn 😢😔✊ ,0
10944,@umairjav Fakhr e alam k concert se jo bachon pe zulm hua hoga uss ki reporting hui ? ,2
24807,Congress ko BJP NE nahi AAP jaise chamcho ne haraya Jo Satya nahi dekhte bas just hazuri karte hai aap ko party nik ,2
12843,@TajinderBagga @sherryontopp Is Gaddar ko Mona bana ke dhakke maar ke Pakistan me iske Yaar ke paas bhej do Yeh S ,1
41389,@verma _ anurag Padhna to tab tak hai jab tak exam clear na ho jaye exam postpone hona opportunity hai bas aur kuch nahi ,2
29334,@nitin _ gadkari sir Pali dist . me Marwar jn . tahsil ke gavo me sadak ki halat bahut hi kharab ho chuki hai krupya aap Vishesh Dhyan deve sir . ,0
9730,Allah ( Swt ) Farmatay Hain Jab Mai apnay banday Say khush hota Hon tw Unko beti Kay Roop Mai Naimat Ataa krta Hon ..… https // t . co / vIY78eqq5F ,0
5897,@Nehasharma302 @anjanaomkashyap Chamchi wamchi kutch nahi ye Sab paiso pe nachne wale log hain . Paisa phek aur jo c ,1
15263,@Honeybirdtravel @nepaltourismb Lovely have fun ! I ’ ve been to Nepal 3 times in the last year . Really enjoy getting ,0
31988,Kxh batein sedhi Dil pr lagti ha jese You have used your 💯 data ,0
12774,RT @namratakapoor75 Shraddha har asambavh karya ko asmbavh kar deti hai #RadhaKrishn Govardhan leela of Krishna so beautifully written n s ,0
35244,@vikasbha Bhosdk mc gaandu . Apni gaand marani h to mra ye fake new kyu fela Raha h .. mc ye football match ka video modi k like nhi h suar . ,1
9708,RT @Rahul31316222 https // t . co / BfQUHJIB7C . Gud nyt guys with his emotional song jise sunkar sari tension chli jayegi only #mom ko hug krn ,0
23823,RT @AmitLalwani BAAP of BLOCKBUSTER Arriving on 5 June @BeingSalmanKhan #Bharat #BharatThisEid #BharatWithFamily #IAmBharat @Bharat _ Th ,2
20650,Calling a ugly girl ugly is not harassment but a fact itni hi self respect hai to ut patang harkate band karo aur ,2
20763,@Mbarliee01 @NkanyeziKubheka @ShoMadjozi @HME _ SA @TheSAMAs @Sjava _ atm @RealMshunqisi Good luck my brother on your n ,0
62,@RahulGandhi WADRAAAA NO TO BAS JAMEEN LI HAI--KISANO KO PAISA NAHI DIYA-AB JI NE FILM INDUSTRY NO 1 TAK PAHUNCHAYI ,1
2266,@Akkian _ Beast Uske perosnal problem h 20 khelna & 50 over khelne me difference h Agr whi wc me perform nhi kr pata ,2
38789,@gadgets247now @AKKIsCHamp @yrf @yrftalent @yrfmusic @iHrithik @iamsrk @akshaykumar @BeingSalmanKhan Akshay kumar is best for dhoom 4 ,2
35871,@bts _ outtalented @sakshi _ 995 Tbh she is not telling them to do or not to do anything . she just found it disrespect ,1
23212,@narendramodi Sir Namaskaar Aap ko aur aapke mantri mandal ke sabhi members ko bahut bahut badhai . Main aapke saa ,0
34843,RT @_ Ali _ zay _ Dost ho ya parinda usse azaad chordo agr lot kr aya to tmhara hai or agr nahi aya to kabhi tmhara tha hi nahi ... . . . #zayw ,2
40308,@theskindoctor13 Saab ye Mahathagbandhan walon Ka internet band hua kya ? There is no chatting in their WhatsApp group haain 😂 ,2
35225,@LeenaMistrynjcp M bhi woman hi hu for ur kind information .😄 Aur decently answer kiya hota toh mujhe itna kuch na k ,2
17868,Teko kya problem hai bhai hijab say yahi to problem hi bjp ki bhakto ki hamare mazhab may neeji cheezo may tang ada ,2
15042,@Reyathae I love this ! Everyone I know is getting precious Kutto art I love themes like this though ,0
19325,https // t . co / zltxjHandl GREAT TIMES WITH GREAT PEOPLE TONIGHT The Rab #Friday Night #Karaoke and #VideoDanceParty 4… https // t . co / CMplsOmXE0 ,0
40571,@MonikaSharmabjp So dangerous bacho ke pass aisi dangerous cheze nhi rkhi chiye aur na hi unhe dikhani chiye kaisa baap h ,0
15727,@nsitharaman App ko Bhut dher sari subhkamnaye Mam you are my all time favorite minister ........ ,0
44184,RT @imransolanki313 Congratulations Sir @narendramodi @PMOIndia The moment is finally here #ModiSarkar2 #ModiSwearingIn Proud Mother Of ,0
13699,RT @MJibranNasir You may recall that injuring of 15 people by direct firing from LEAS in Parachinar was denied all together initially . The ,1
28334,@DHONIism @being _ captain _ Yeah . Coz he is the reason India will loose world cup ..!! ,1
20444,RT @yusraxxx My Eid selfies are already ugly I can feel it ,1
43099,@ashoswai No one takes you seriously swine . India don't need your views Kahi aur to bhav milega nhi tuje chutiye . Fuck off . ,1
28606,@JohnJHaZe You are better than yesterday pal ,0
19915,Book your summer appointments with Aj @_ ajnailcx !!! THERE WILL BE NO PEDICURE SERVICES ‼️ link is in the bio !! ( Wil ,2
13664,@Neha _ cnbcawaaz @IMDWeather @CNBC _ Awaaz Nice information ,2
18704,@_ Ba _ sh _ aR _ @UjaLa1391993 Kahni aik or k chakar main to nahi 😜😅😅😅 dekhna pehly waly se bhi na jao 😅😅😅 ,1
20581,@CharuPragya @IndiaToday @gauravcsawant We Youths Of Bharat Are Always with You @CharuPragya Didi ,0
36180,Panama Rani kbhi Dil mein Khouf-E-Khuda aya hy ??? @MaryamNSharif https // t . co / 3zQDSYpLBT ,2
13939,RT @fan _ boy _ of _ bhai @SKFforlife @iBeingAdharv chalega bhai . bajrangi bhaijaan hum sab dost 30 rupees mein dekhe the . bajrangi bhaijaan k ,2
20246,@Unconvincing11 @TamilachiTNadu @kshukla778 @chandan1sharma Ye jehadi sale Desh Ko bantne k liye ghum rahe harami d ,1
40481,@AkhileshPSingh @BJP4India @RSSorg To fir kala pani ki saja kyun Hui angrejo ke chatukar hote to Congress ke neta hote ,1
23042,@canatlasshrug @J1AP9 @cvyuham BAE == ? good to see u back to Vada Pav ,0
15686,RT @OrzRizwan Best spy Master visionary gen & true patriot .. Allah darjaat buland kre . A'meen https // t . co / FoYHT3BoW3 ,0
11762,@farifusmani @imSandy _ Ind @ANI Ye Hindutva Bhagwa Aatankwaadi Terrorist jaahil kutte hain inke munh nahi lagna but ,2
20742,@RiseofBurnol @Shehzad _ Ind @RahulGandhi Jab tak congress .. Nehru family bankar rahega tabtak Desh congress ka namon ,2
9000,@narendramodi Abki bar 370 35A NRC bill Rohangiyas bhagao Family planning ( Hm 2 hamare 2) Ye kam bht jaruri hai ,0
15675,#He - Arey madam scooty ko break se rokte hai pairo se nahi #She ( Papa ki pariyan ) - https // t . co / hauqblt0lC ,2
41423,@Vikasjaat108 @TrueIndologyliv Tum jaise log sirf WhatsApp twitter ki dunia me jeete ho 😅😃😂 kabhi hmne bhi Dange de ,1
28888,@seematri6 Yahi hai Congress Party kee Yogyata . Congress Party mein Gandhi's ke bagair koi bhi candidate Party Adhyaksh ke kabil nahi ... ,1
30769,@abhivatsal1 Yadi dhara 370 35 A par Kuch Nahi Kiya to bahut a66a Nahi Hoga 2024 BJP ke liy RajyaSabha me bahumat Bhi Nahi hai ,2
16516,@bsesdelhi Saalo chutyiuo mere ghar ki nahi Poorey Area ki light nahi hai . It is 340 in night and no power supply yet . Gandu ,1
26553,@Nataliacifuents JAJAJAJAJA yo ??? Yo no fui la que mande la carita de ponqu é por el negrita fum í gate los sentimientos mijaaa ,2
5190,@_ Pakhtoon _ @_ BunnyTheRabbit @says _ mahdi @lemeMuazzam @FowzanWani @Call _ Me _ Saifayy @sanwla _ rang @Asadvirk7 Apun qaid he nahi hua ,2
22948,RT @cpmeena95 Rajasthan ki Janta se badla lena shuru ho chuka hai 2 Ghante se Electricity nahi hai ,2
954,@chhavi Absolutely right But in the history of independent India inclusion & secularism were talked about but nev ,2
11095,Part1-Vote ke din kitne hain chan bhar bhi nahi jo jina parega wohi Jindagi Age badhte hue Peeche chalne lagi ,0
37917,@DrSJaishankar congratulations sir Hamare bharat ki shan badhane k liye aap bilkul sahi hai . Aapki personality me ,0
31265,@narendramodi Sir Jabtak Dharmendra pradhan Odisha me he BJP me koi v badlao nehi ayega . Aaj Odisha me BJP ka ese ,1
12218,@Rk6359 @DhanrajMadesiya Kamine bohot maar khayega tu . Khana nahi khatam hua tha it's just jab Tak hum free hote ,2
43919,@rakkanchat1 @News18India Dilliwasiyon ko kisaan Karz mafi ka lobh Nahi dikha Sakta to ye chaal . Metro aur buses k ,2
16078,@RJDforIndia @yadavtejashwi Shadyantra tumse koi sikhe ... Modi Ko jeeta diya .. Yadav or Muslim ke Naam par .... kabt ,1
14567,@drmbct @DRMJaipur @RailwaySeva @SrDEEGJP @srdeepbct G7 12215 ME AGAIN gayi alwar se nikalne ke bad ,2
31506,@vinod5348 Sharma bevkoof nhi wo log dhoorat hote hain jo smaj ke lie hanikarak hain - https // t . co / H9gBqAUvB7 ,1
43656,@mirzaiqbal80 bhaarh me jaaye hen e pedaishi begerat Zaleel ho rahe hen Afg ne b Mu kaala ker diya in ka . Ye ,1
27214,@NitishKumar Sab farzi h ... 5 saal me BPSC ka result nikaala h . Vacancy ke Naam pe sbse piche h . Koi standard Ni h .… https // t . co / 4BJ4EXVEyN ,1
27296,@AcharyaPramodk Jeise tum bhi nhi hue ... Haar kya hoti h vo dikh rha h .. 5 saal h tumare pass kya pta kutte ki puch ,1
1845,@ramsarnacharya1 @ZeeNewsHindi Swami ji karmo ka fal jaroor milta hai chinta na Kare . Apne acche karm kiye apna dha ,0
22021,@ashokgehlot51 Sir mera Tara's farmer chory ho gaya jisko 6 days ho gay kisi ne ripot tak nhi likhi h animal's ko w ,1
25816,@Redfire450 Achcha hain janaab social media pe nahi hain warna neutrals se khoob gaali padti saala ladkibaaz ,1
18855,@ModiLeDubega Ye chor buddah Kyu chup chap nehi rehrakta hei rss walo buddah ko gaand maaro jail me rahkebhi khu ,1
856,@RamshaOfficial Sara masla is hi bande ki wajh se hai .. yehi fasad ki jar hai ... is ko team nhe chalane ati ... In palyers ka aps men hasd hai ,2
28331,Bilkul Sahi bole ratnesh bhai chor chor mousere bhai TheOfficialSBI inhone to replye dena bhi munasibh nahi samjha .… https // t . co / P2mHC3VaL3 ,1
11744,RT @maninder _ sarna @cskkanu @DurexIndia Hume Chaiye Purush Ayog We Want Men's Right Men's Right are Human Rights . Jis din Men's Right ke k ,2
24262,RT @UmarFof I don ’ t depend on people too much because I ’ m tired of being disappointed . ,2
12426,@sachynm @sarkar _ swati No one's asking ur approval . Reality will one day slap u all to shameful oblivion . https // t . co / ESZD13Fmvz ,1
1669,@DurexIndia @kkundrra Chutiye ke lodo mna kisne kiya hai orgasm karne ko .... karo na bhosdi walo agar orgasm nhi ho ,1
24053,@Sweets _ rinky @Priyanka0905774 😁 Mai ne b unfollow kar diya return . Jiska shoutout yeh thread Mai Kiya tumne 😬😬 ,0
19350,@vishwaskverma @ChallaAnkur Haan ... Aamir ne aise hi reject nahi ki movie ... saale ne .. Shah bhai ka Naam age Kiya . f ,1
12156,Sehri o aftaar No one can serve like #Karachi . Ma sha Allah #Karachiites always perform their role as elders . Alla ,0
32373,@singhishika075 @sherryontopp @RahulGandhi Superb yar tera bhi koi jabab nahi ,0
27580,@vinodkapri En police wale bhe apne aukat kamjoor musalman aur dalit per he dekhate hai . Per na jane enko bhagwa gu ,2
11136,why is my brain suddenly playing koi pathar se na maray mere diwane ko what is this bakwas ,2
11440,Bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc ,1
36447,Teacher Class me koi Tiffin nhi khye gh * Piche seat wale harami bche * https // t . co / CTzApTF7Wx ,2
18800,@SubhashPophale @SimplyAshokKr @vikasbha @abpnewshindi Even the person sharing it knows it is fake not only this v ,1
24145,@faysalquraishi Jaan chor dey tv waley is bachey kee . I can ’ t believe you guys using this child for ratings . Shame on u all ,1
18982,Tangled Kittu bahut badmaash hai . Koi faayeda nahi iska mba karke . Paisa duba di sab . Bahut badmaash ladki hai . Kha ,1
26391,RT @AmeyGhole Nothing better to start the Year by meeting People on for a Jalebi - Fafda Breakfast Treat !!! https // t . co / ybAaJbIh5X ,0
30508,RT @DrshishupalS @DrKpRajak1 Chhidvada par hardik badhai or subhkamnaye Jarur aap jald se jald Atithi vidvano krapa drasti kare ek ye hi ,0
3859,Ham sab aaj bahut khus hai aaj pm narendra modi ji dusari bar pm ka sapath lege ve apane imandari or bahumukhi vika ,0
16228,RT @Satellite _ 09 Her whatcha thinking about ? Me uhh haha it's nothin My brain KLINGON IN GERUDO GARB = GANONWORF ,2
26505,🌹 Good morning my almighty @Gurmeetramrahim papa ji 🌹 💖 Plz bless me more sewa sumiran parmarth ka b ,0
15897,@mythbusterAA I always say bachpan se 😂😂😂 Hence proved 😘😘 ,2
38677,@NaveenJaihind janamdin ki dhero subhkamnaye sir .... A very Happy birthday to you ... 💐 ,2
2257,@LalluSinghBJP Many thanks for your kind wishes Lallu ji ,0
2829,RT @ProductionVeedu LISAA India's first ever stereoscopic 3D horror film written and directed by Raju Viswanath ! Don't miss this amazing e ,2
10850,Ye kya tareeqa hai ... Ye kahan ka insaaf hai 😣 Kashmir mein zulm kr kr k thakay nahi ho tm log jo ab India k andr n ,1
13346,Heartiest greetings and congratulations Chowkidar Imandar MODI ji for your latest achievement and may god bless you sir ,0
33966,RT @sagarkumar3537 #UnlockYourInnerPower @Gurmeetramrahim Good evening guru g Bless us for Sewa Simran and Parmarth Make us perfect Dh ,0
30271,@RanaAyyub 🙏🙏🙏🙏 Behn ji rehndo Hame hamare haal pe chod do Jinhe apne samaaj ki galtiya hi nhi dikhti Woh dusro k ,1
24230,@ProbableRey23 @karanku100 Tere jaise nikamme saara din modi ko gaaliya hi bakte ho kaam dhanda kuch krna nahi aur ,1
2341,@Kavita _ Sharma4 tu sharif ladki ho ke aisa copy paste karti hai ye koi bhi female / lady ko shobha nahi deta aur ,1
8850,@smritiirani Respected Madam Woman and child Department . I wish you and I very happyMai Apki Jeet ko Dekhane ke li ,0
5388,@T _ Carmen22 We thank Google Ok ke sanalwam one step at the time phela mna im not a troll i just want us to gt ,0
9406,@MaryamNSharif Hamare ilaqe mein to Ayub or Zia k bad koi naya hospital nei bana . Jo hain unki bhi halat khasta hi ,1
13001,Hahahaha Iss chutiye ne apna hi jhand kar diya yahaan Saale jo search karoge wahi suggestions in form of ads aay ,1
41851,@abpnewstv Kuch bhi kar lo bhaiya Congress party ki sarkar aayegi chahe jitna Mata lagalo Sarkar Congress ki aayegi ,2
4405,RT @pssaini1 @sharadkhurana71 Good Morning Sir . My Self P . S . SAINI from Krishi Jagran Monthly ( in Hindi Punjabi Gujarati Marathi Kanna ,0
7100,@diplesh19 @KalpanaShrimal1 @ShayarImran Bhai ye bt sb ko smjhne ki zrurt h . K aisa Jo b krte h unko religion ka g ,2
34321,We all admire you as a poet ...... aapki saral aur sateek kavitaon k liye . Remember Supreme court or any court gives ,0
42150,@qqaiser23 Are waah Aacha lga dkh kr 🙂☺️ Waise hi humlogo ko Pakistan ke log se problem nhi bus aatankwadi se hai ,2
22765,@ashutosh83B Hindu to AAP bhi hai sir Sharm se doob MRO or hate message failane band kro ye ghatna ab purani ho chuki hai . ,1
44368,💖 Good morning my sweet sweet papa @Gurmeetramrahim ji 💖 🌲 Plz bless me & my family more sewa sumiran parmar ,1
35337,Lag raha hai Papu Gandu chor hai par mohar lag gai hai ki uska baap bhi chor tha https // t co / cd2FB8DGJ0 ,1
30607,@abpnewshindi Lo bhai yeh Pappu hai ki manta he nahi . Phir comedy suru kar diya isne . Are bhai Pappu ab bhi nahi sa ,2
20375,RT @erika _ 09155 I think I deserve a good time ,0
17127,Raste pe ghunghru bandh ke mujra karega to bhi koi dekhega bhi nahi https // t . co / 5BWr8ckuUA ,1
18758,RT @Duraimurugan98 As we paid tatkal fair but the coach looks really ugly and fan no response how we sleep without fan from dindugal to ch ,1
22400,@timesofindia PM himself OBC n President Dalit . Sach me hamare desh ke media par lanat hai jo jodne ki bajay todne ka kam karta hai . ,2
27778,@LambaAlka Jo log honhar hote hai sawal unhi se to kiye ja sakte hai . aur desh ki media ye bakhub hi janti hai . Wo s ,2
1099,@_ Akatowari Yo carbonada menos mal a mis hijos les gusta o me tiran la chala jajajajajaja ,2
26602,@aajtak Thopna ke koi sawal hi nhi bnta are har desh ki ek matr bhasa hai to hmare desh ki bhi kyu na ho aur wo hin ,0
25651,@bangers _ ntrash I'm almost certainly a don't know you lol oh well . I'll like to TRY and get to know Nichi better but I'm shy haha . ,2
14306,Congress to usi din Amethi haar gyi this jab usne ek aisi Mahila ko campaign ka leader bnaya tha jise Bharat k Poor ,1
22774,RT @KgKalpana #Nesamani is enough to distract ourselves from sadness We love #Nesamani until sun dies #Pray _ for _ Neasamani https // t ,0
32039,@VoiceofmyBharat Agar ye bat sach hai to bjp aur congress dono ko khaskar congress ko dub kar marna chahiye o is ,1
15004,@AjitNandal @narendramodi @virendersehwag @harbhajan _ singh @Ra _ THORe Sir aap sabse ache father ho jo aapke pass etn ,0
29756,#WorldVictoriousSaint America ke Shri Anderson ki Bhavishyavani Bharat ke Dehat ka ek Dharmik vyakti Ek Manav Ek ,2
22074,@ZeeNewsHindi Koi pareshani nahi behan ....... Yaha ABHIVYAKTI KI AZAADI he ......... Kyu Ki Gandhi ji se bade Hamare ,0
43305,RT @shahedrahmansuv A lesbian love story that breaks the typical ‘ ladka-ladki ’ binary on Delhi stage - Times of India ► https // t . co / dcoGi ,2
25630,@nishitrip1997 @saiyadimam @Bahujan4India Teri gaand kyu jali Ohh perpetrators teri biradri k upper caste hindu hai ,1
35224,@Purani _ Delhi @ImKamalTiwari Nahi bhai national president kaa kaam us se accha koi nahi sambhaal payega bjp mein fi ,0
12816,RT @NishaSi95237904 Koi v yaisa lamha nahi hai Jisme mere tu hota nahi h #KYYS4OnVootWithPaNiAsMaNan @anupkofficial @justvoot @BBCStudi ,0
11998,Good Morning India . Shubh Suprabhat Bharat . Friends Wishes You All A Happy Sunday ! Vande Mataram #India ! ,2
28739,@KumarSarangapa1 Abe atankviadi ki jaat ! Bakwas baand kaar apna aur mandir ke jaakar chakkar kaat ! Tere guru ne do ,1
17164,@taehunniee Thank you so much for making it possible to be a part of this . You safed me and so die they 💜💜 ,0
16490,Many many happy returns of the day my life my better half my lifeline .. Happy Birthday jann ..🎂🎂😘😘 thnxx allot jann me ,0
26197,Still supporting pakistan . We are with you @SarfarazA _ 54 Tum jeeto yaa haaroon hamain tum sy pyar hain #PAKvWI ,0
16362,RT @SurajSo98459373 @UngraduateG Ayush bhai aap Befiker hoker acche se sojao . Aapka channel fir se wapas aajayega . ,0
18924,@TarekFatah @zlj517 @XHNews Bhnchod .... sale ye bhe tere trha marengy hram zado ,1
26750,As salam u walaikum Guyz Mai aap sabse maafi chahugi jinka jane anjane maine dil dukhaya ho is ramzan k pak m ,2
11931,@MalvikaHariom #malvika ji bahut din aap dikhe . very nice shanndar tajgee . good afternoon https // t . co / gicZ8f8s7n ,0
824,RT @GuruOfficial Wishing my bro @officialvee a very happy birthday . Many more hits on the way together 🙏😊 THANKYOU for giving music to so ,0
44640,Masuko kung mag laag ko . Pero kung naa ra sad kos balay wala lang it ’ s like im not even there . ,2
8603,@SanjayAzadSln Chutiye zahil tere kejriwal ne to saniko ko bahaut bar gali diya aur unke prakaram ka saboot manga p ,1
14993,@LetsTalkJessica War Games is one of the best Doctor Who stories ever btw That ’ s a hill I will gladly die on I ha ,2
21355,Don't marry your best friend Qki tum dono ne ek dusre ko bigada h Or fr dono mill kr apne baccho ko b bigad doge ,2
30102,All the very best dost . Aaap agay badho mai apke saath hoon . https // t . co / unK9A3fgho ,0
27225,@BhootSantosh @paree7861 4 is best km kharcha full charcha ,0
10653,RT @SharayUddin My life ...😎 My choices ...😋 My mistakes ...😏 My lesson ...💯 Not your business .🙏 ,1
21640,@Siddhartha _ Giri @chitraaum Jaise bjp ke leader bhadkau bayan nahi dete ? Bat bat pe Pakistan bhejte hai giriraj Si ,1
26444,It ’ s not a Mets game without Karen @GoMets01 . I hope you are on the mend and feeling better each day ! We ’ ll be h ,0
1367,Itne dost lekin koi sakun nahi . Transactional dosti . Damn ... I think i just came up with something ,0
25083,@msisodia Sisodiya ji bhi ravish kumar ki tarah hote ja rahe hain ... apne vichar rakhne ke chakkar me nazron se girt ,2
16926,@villageboy _ ind @abhisar _ sharma Hum tumhari tarah sadko par nikal kar chillate nahin pagalo ki tarah Tum saale chh ,1
26655,RT @HulisaniRavele Cassper D ’ Nyovest ladies ... This screenshot from the #MoveForMeMusicVideo is my public service for the year done ! You ’ re ,2
7699,@ashchanchlani Jcb & RCBgirl = CB ( CHUTIYA BANAO ) 🤔 Nahi Vishwas nahi ho raha click here 👇 check ,1
13574,@ammarah30 @TheRealPCB @SarfarazA _ 54 Na na na .. Sarfaraz ko hasee a gaee ke ye goray tu 250 saal pehle hi ameer hoa ,2
24752,@anjanaomkashyap Godi media ki yehi pukar hai Jap jap ke modi mala bech diye iman hai Na ki khud ki ijjat na ki d ,1
19873,@Saurabh _ MLAgk Yeh nahi dikh raha .. roz teachers aur students ka kya haal . kiya hua hai .. Saturday ko red alert tha ,2
22575,@nitin _ gadkari Sirjee Wishing you a very Happy Birthday may you be blessed Long and Healthy life along with infinit ,0
34930,Jumma tul vida tomorrow Gonna wear my best new clothes some sassy makeup and my fav gold earrings Tmi I know ,2
12341,@PiyushGoyal mahoday apko bhadhai .. Apko awagat karana hai ki train no 14216 ganga gomati lko se prayag raj jane w ,2
14224,@TimesNow sirf NOTA hi kyun yahaan to votes ko bhi misunderstand kiyaa Hain EVM machine ne ... vote kisi ko bhi daalo jaataa ek hi jagah hain ,1
42214,@narendramodi Modi ji i am the biggest fan of u . Lekin pichle 45 salo m India itni berojgari kb nhi hui . Dear modi j ,0
9285,Srf 1 day left us insan ke brday mae jo mere family ka aik member hae mere bheno me tara ... lucky sis like u in my life ...@ CallMeMeeru ❤❤ ,0
22118,@TheSamirAbbas @TarekFatah @TOIBhopalNews Jo Hindu jagah de rahe hai woh bewakuf hai kal ko ye log yahi namaj kare ,1
11702,@ShayarImran inko itna goli maro ki ye madharchod apne app ko Hindu k rkhwal smjhne ki bhul na kre . pahle madharchod ,1
23999,@Being _ Humor Jaane se pehle Congress President ko gaali dena mat bhulna kya pata kal woh president ho na ho 🤣🤣🤣🤣 ,1
38117,#Sarkar on @GeminiTV 😘😘😘 https // t . co / 4KbOeApVfT ,2
16013,@Adam _ woods1 @Humey _ 7 Humetta i love your style of football 😘😘😘 ,0
20651,@NShiekh12 Allah na karay Hum laayen World Cup q k 92 k World Cup ko Awaam Bhugat rahi Hy . ,1
