id,text,label
2535,@Saurabh70059550 Ye desh ke gaddhhar or makkar v deshdhrohi hai ye papu ke . Chamche bhi hai or kutto se bhi jyadha ,1
2536,@abpnewshindi @asadowaisi Muslmaan to nahi dar rahe Haa Unko dara dara ke Muslim vote Ki rajneeti karne wale jaro ,2
2538,@chitraaum aaye padhare hamare aagan me ...!!! Itni garmi me app itne logo k sath ...!!! Nice to see you in Ahmadab ,2
2548,Desh me 2 patra aise bhosdiw @le hain jo khud ko kisi raja se kam nahi samajhte Pehle ko to public ne elections ,2
2549,RT @Jennife73151880 Dykeslebiansrug munchers .... you are welcome here . lets connect and make love https // t . co / WvmvvRUW7E https // t . co /… ,2
2550,@Outof _ league Nahi bahan ladkiyan to aajkal Queen's life ji rahi . Him hi log bhikhari ho gaye hain . ,1
2551,@AcharyaPramodk Baba to nikay chunav hi lad lete parliamentary elections q lade ? Chutiya samjhe ho kya papu ko ,2
2567,RT @HenkJanOut Dit is wel een interessant en bizar draadje dat laat zien hoe de verzekeraar @vgz invulling meent te moeten geven aan haar ,2
2568,Jai hind desh k sabhi deskbhakto desh hit m kaam krne walo desh k parti har samay tatpar rhne walo ko Shri Nare ,0
2570,Ham hindustani kabhi bhul Kar bhi panga mat Lena nahi to first pyar se some jaunga nahi manoge to hathyar se some j ,1
2573,Kal Islamabad se Gujranwala bazareya train sham 5 baje rawana hua gujrat ky qareeb thy ky cabin ky bahir udham sa ,0
2581,@kanhaiyakumar Pakistan ki aulad sale Kanhaiya Kumar tere ko bhi Goli marunga behen chod Tere Jaisa Gaddar sale Ham ,0
2584,@narendramodi best of luck to you and ourself for next 5 years of sabka saath sabka vikas sabka visvas ,0
2588,Ohhhh he wants to see what they have on him or he is just trying to play both sides . https // t . co / otVZvYzuMs ,2
2591,Frnd Bhai tu kaha hai ? Me Traffic me fasa hua hu bhai 🙄 Frnd Are jaldi aa apne gaw me JSB aayi hai Me https // t co / OoEVsu3ktE ,2
2595,Wah !... Wah !... Wah !... DESH ke ghatiya aur ghinauni rajneeti karne wale JUMLEBAJ netaon kee tarah aap bhi MAUKA paak ,2
2597,@PiyushGoyal Manniye piyush goyal ji Apke mantri bnne bar hum apne apko bhut gauravshali smjhte hai M prak ,0
2602,RT @YashwantRaut19 Dear sir #GoaMining is the backbone of Goan economy Pls restart immediately save mining dependents families from har ,0
2604,Maine pyar kiyaDarr SarfaroshHum apke hain kounLagaan3idiots ❤ Bajrangi Bhaijan ❤ SultanBahubali2The Godfath ,0
2605,Fun fresh and talented ! That ’ s the team you will have at Ulta Beauty . We are looking for our next Esthetician in ,0
2606,@AkneogTikna Hi Ankit We have responded to you via DM Please check Regards Team AIS ,0
2607,@propakistanipro @SabineK48384668 Kya hua toiletless suar 😂🤣 medical visa ki beekh pe jawab nahi ban raha Kya 😂🤣🤣🤣 ,2
2609,@ShazanAhmad4 @Being _ Priya _ To tere jaise fake update de ye baad me tweet delete kar deti hai jab isko khud pata ch ,2
2616,RT @Shoaib _ SRK1 Koi nahi ... Humara qaumi khel toh waise hi har kisi ki personal life mein taang araana hai . #PAKvWI ,2
2619,@PranaykaNTRii @AnilRavipudi ni stories direction ey worst anna Jabardasth ki stories rasko . ,2
2621,@RoflRavish9 Honi Chahiye per ye dalal media is khabar per charcha Nahi karegi Opposition ko court Jana Chahiye saboot k sath ,2
2628,@aSoulRebellion @mssirsa @ArvindKejriwal Ha ha ha best party got how many seats in this LS election People know th ,0
2632,RT @edwardstbakery FRIDAY BREAKFAST IS HERE ! Friday at Edward St Bakery is all about treats ! We are open BREAKFAST 10AM-12PM LUNCH 12PM-2P ,0
2633,@Patanjalikalia1 Dekho bde bhai jo bhi h n bhai Agar app duniya HI dekh lo sbse jyda pyar log Salman bhai s hi krt ,0
2635,@ArunbajpaiRajan @afreenk007 @MamataOfficial Modiji vanish ho sakte hai ... but RSS never ... RSS is the base of BJP .....🙏🙏🙏🙏 ,2
2650,Modi k ministaro me 90% minister bilkul jaahil anpad gawar criminal h saale khud PM jaahil h to jaahil ko hi chunega na ,2
2651,@pankhuripathak Tum log lad pate nahi ho ar janta ar media ko dosh dete ho agar tumehe lagta hai media bika hua hai ,0
2657,@the _ hindu Faltu nautanki of Masood Azhar and gang ... and here Commie media is peddling that nonsense ... ,0
2664,RT @MDivya231 ' Nannu ' To Rockstar hone ke Saath ex-cbi officer nikle . Koun kisise like Karta haikoun kise Love ❤ karta hai .. inko Sab ku ,2
2669,@amir _ g87 kon ? PTM wale ? wo kaise bete ho gae ? Wo to khud ko afghani kehte hai ! btw afghani koi ethnicity nahi za ,2
2674,cute ni chachi soon to be a mom ❤️ ,0
2696,RT @Kaushal _ shah191 @chitraaum aaye padhare hamare aagan me ...!!! Itni garmi me app itne logo k sath ...!!! Nice to see you in Ahmadabad .… ,1
2701,RT @SaharaReporters How Government Agencies Failed Adewura | Sahara Reporters “ It is unfortunate that a young girl had to die for this iss ,0
2710,@kshukla778 @Payal _ Rohatgi Tere maa baap ne bohat badhiya sikhaya hai certificate batna sabko ki kaun kiska chamcha ,0
2711,RT @sunita2318 💖 Good morning my sweet sweet papa @Gurmeetramrahim ji 💖 💕 Plz bless me more sewa sumiran parmarth ka bal 💪 bakhshn ,2
2713,@seriousfunnyguy @kunalkamra88 k maa baap ne usko shiksha hi aisi di hai . Dosh uske Maa baap ka h .. Uska nhi . Padh ,1
2721,Ya girl is wala nang balak mag enroll ,1
2722,@OneHaryanaOffcl ITNE BADE NETA NE IS PRAKAR SE BOLNA JABKI CHUNAV ME JANTA NE INHE NAKAR DIYA INKA MANSHIK DIWALA ,2
2727,@greatbong The only channel which doesnt claim anything is NDTV because well uske waise bhi kharab din chal rahe hain ,1
2728,@sumaira _ nedian @Junaid50us @joe _ sameer Aur kiya kya chor toh diya nuclear missiles ke dar se sale napak mulk ka na ,2
2731,[2019 SS new product introduction ] Seven Treasures Kash Cool Tunic Shoulder design & sheer fabric is cool You ,2
2733,@muglikar _ Congrats Bhau but you must be more dedicated from now as you are our fm on twitter govt for India in every opinion ,2
2734,@INCIndia @narendramodi Koi bat nahi pm modi ji apni jimmedari sahi tarike se tabhi nibha payege jab bipaksh me apn ,0
2739,@gopaljeebjp Sir ahun ke bhut bhaut badhai Mithila ka representative banai ke lel . Khali kani pahilka MP sab janka ,2
2750,@ajinkyabapat1 Hi Ajinkya ! Never wanted you to face any such inconvenience while ordering with us . Thanks for shari ,2
2760,jis din Muslaman BJP ko dene lga us din BJP Khatam ho jaygi kyuki hindu muslim khatam ho jayga or log vikas k aadh ,1
2765,🤣🤣🤣 fail hote rehta thha school ke sab subjects mein ...... .. issiliye naam Tu - fail ?.... ho gaya ..... Tu - fail h ,2
2766,@yoursbadgirl Maa ka bhosda teri ..... baal khinch k door ghsita .... pushed u from bed .... aukat me rah ... ,1
2767,@imMAK02 @INCMP @OfficeOfKNath @RahulGandhi Abee sale jholachhap chaap yeh ghatna MP mai hui jaha congress ki sarka ,2
2777,Congratulations Sir . Sabka Sath saba ka Vikas . Yhi slogan h aapka But Jamshedpur me female candidates ka Vikas wah ,0
2780,@baloch _ aina @iDua _ Fatima Sari zemadari ek insan ki nahi hoti ye Hakumat ki zemadari hay jo zakat kaati jati bank ,2
2782,You make me wanna #MAGA 😀😁😎 3 times . Third Time Charm is underway .. Results thus far >> SEE @TuckerCarlson So far ,2
2793,@iamzzeeshan @asadowaisi Humari Hindi media Kabhi Asad Bhai Ka ye rukh Nahi dikha Sakti wo jab BHI dikahegi negativ ,0
2794,RT @bushybaloch @Shining __ star77 Ankhon ki bt na kr sahab log Mar jaega ❤ ,2
2795,past pr sb ko bulaya pr gaye nhi madarchod bahut bde bhrast niyam kanun ke ho ek baap ki jayaz awlaad ho innovator ,0
2796,RT @MirzaAm55394697 Pehley chor corrupt daaku be-hiss be-imaan they aur ab Ghddar aur mulk dushman b ? Pak Army k dushmanon k haq mn bol ,0
2802,OR I WISH VERY AND VERY HAPPY AND BLESSED #RAMADAN OR #RAMJAAN MONTH TO INDIAN NATIONAL CONGRESS PRESIDENT SHRI ,2
2803,Mai Kafir kiso ko bolta hi nahi na mainay abtak bola jab tak kisi Mufti ka fatwa na ho Tum logon ki tarah th ,0
2804,@Sumita09445393 agar inse mahilaon aur baccho ka bhala na hua to samjhna ki kabhi niyat thi hi nahin . Is post ke li ,2
2806,RT @rds _ singh @TV9Bharatvarsh muslim kanhi bhi support nahi karte kya ye mahilaye kabhi bina burka ke nahi nikali hongi ??? kyu nahi burka ,1
2819,@AmitBhagchandka @dhruv _ rathee @dhruv _ rathee i think Modi ji ko aap jese intelligent ppl se puchn chahaie tha right ? ,2
2820,@_ YogendraYadav Kanhaiya desh bhkt ? Wah chutiye freedom of speech ki band baja rakhi h tum logo ne Tum jese log ra ,1
2827,RT @VinodSh46061220 Sanghmita exp train no . 12296 me behad bhid hai jisme log bhais bakriyo ki tarah bhare huy hai Pair rakhne ki bhi jagah ,1
2829,RT @ProductionVeedu LISAA India's first ever stereoscopic 3D horror film written and directed by Raju Viswanath ! Don't miss this amazing e ,2
2835,Sukari Tokoh agama Pontanakayyang Kab Mateng Ucapkan Selamat Kepada Jokowi-Ma'ruf atas terpilihnya sebagai Pres ,2
2839,@8106S Ek taraf bolte we r hater ek taraf bolte best friend banana chahte 😏😏😂😂 ,1
2850,RT @FreddieKraft Here it is or all you @DirtyMoMedia #DBC listeners that asked for a pic of the @T _ Hosh lounge that @Tjmajors mentioned o ,2
2853,@SAMBIT _ PATRAg @UdayBharti108 Godse ko sahi khene wale Gaddar deshdrohi Angrezo k talwe chatne wale sawerker aur Na ,2
2856,@Gillzz191919 1 . Moody to Nahi ho 😊😊 2 . Jyada baat v Nahi Karti ho 3. Shy to jarur ho 🤗🤗 4. Friendly bahut ho 😀😀 5. Rud ,2
2857,@masimanjum @Kaifraz88535564 Jhooty pe Allah ki billions lanat especially in Ramadan ,2
2867,@_ BunnyTheRabbit @baba _ controll Hahahah chor yrrrr mood ma nahi abi m 😂🤣 ,0
2869,@ExSecular Those are lucky ones who's partners cheat otherwise idhar tau shaddi hi nahi to rahi cheat krne ka m ,2
2871,@DrArvindSharma _ Aapko future ke liye bahut bahut SUBHKAMNAYE We want to see you in PM Modi ji team ,1
2872,RT @OverLord _ Xd Desi parents keep on discouraging relationships with opposite genders all your life and jab shadi ki age ho jaye to poocht ,1
2873,Uska reply nahi aaya to finail pee lunga https // t co / 6kD8FDY2Mx ,2
2877,@tufailelif But chootiyas like you just keeps increasing ! Bakchodi band kar . ,0
2881,RT @KB _ KrishnaBeura Thanks to all my fans & well wishers for loving & appreciating Aap Ki Kashish from Aashiq Banaya Aapne Full Vide ,0
2884,Gali me kutte kam Snapchat per kutte jyada hai #snapchatfilter #dog #funny #say ,2
2887,Oye @BBhuttoZardari Barat lekay NAB nahi jatay . Darta kyun hai ? Dar k agay jeet hai . Dekhi nahi #DewKiGaari kal nik ,0
2889,@zartajgulwazir any iota of shame ? Baishak Allah ki Lathi be awaaz hai https // t . co / No8aUMVb3w ,2
2895,#Askstars Can india replace vijay sankar in place of ajinkya rahane because ajinkya rahane is well known of england pitches ,2
2896,@ysjagan @actor _ Nikhil Hearty congratulations to ysjagan Mohan reddy sir and eagerly waiting to see the future of n ,2
2904,Is soch ke sath aoge to phele semester ke bad hi nikal deinge tmhain ) https // t . co / YnLktgR8Ny ,2
2908,Bhai gave up India captaincy to become a world captain 😂😂 Ab jeet aana varna iske memes banenge #IndvsBan ,2
2910,Happy birthday in advance @NayyabHoonMain 😍😍😍😍 Just 5 days left 💃💃💃💃 Khush rhy ........ #HBD _ Nayab https // t . co / bq8fduK9j5 ,0
2912,I swear ab koi BJP bhakt aake mere aage bjp ki raag gaaega to sun lega mujhse !! Why the hell is the party silent on ,1
2913,@sambitswaraj No Problem Jeetenge jarur jeetenge but you fight awesome . ,0
2922,EVM ke saath chedchaad nahi ki jaa sakti hai chutiyo Bohot jyada strict procedure hai saara Bachcho ki tarah pahl ,1
2935,@Kamalp68070 @ShilpiSinghINC Haha ye ab jindagi bhar aise hi tadpte bilakhte rhege kuki congress to bubara nhi aayegi 🤣🤣 ,0
2936,@LilSam06727957 @SpursOfficial Tumhare iss comment ki koi credibility nahi hai !! #ayeshivani #WorldNoTobaccoDay ,0
2946,@SushantBSinha That's the difference b / w khud ka dimag se bolna aur dusare k boli ko repeat karke bolna ,2
2960,RT @NishATQaseem I feel With every passing day Kashaf Murtaza's philosophy of life is getting more relatable Zindagi me har dariya khu ,2
2964,RT @SadearH This is what #MenENDFGM means ! I love the passion of these gentlemen @kipainoi @TonyMwebia @EliasMuindi @PCKemei Always commi ,0
2973,@pankhuripathak @INCIndia Good Very very Good Mam ye chatu Anchors chatu Media 5 saal ye sirf or sirf Hindu Musl ,0
2975,@AMIT _ GUJJU In ko aadat hai paki pakai huyee khane ki Last time Anna se pakwa ke Jo roti lee is baar soch rahe t ,2
2976,@myogiadityanath @narendramodi Maan niye yogi ji maharaj ji sadar charan spersh . maharaj ji kripa karke aap hamare m ,2
2977,@oomasrk @shivkmishr @Bunibroto @mahanta _ h @AlphaMaximus9 @BharatPronam @sanjays06480699 @From _ Himalaya @the __ ufo absolutely . real HEROES ,0
2978,@ndtv No one jobless only congresi and Rahul Gandhi is job less all are doing there job koi bhukha nahi sota a ,2
2981,@iqrarulhassan Happy birthday brother Ajj Apki Brithday Pr Mujhy Fallow Back chahia Khush Rahain Hamesha Pakistan k ,2
2982,RT @sitecore _ ashish “ chacha vidhayak hai hamare ” by zaker khan @Zakirism Man what a good acting #simplicity #real #talent #hiddengems lov ,0
2987,RT @JaikishanIam @Poonam12206295 Kismat ma bahut kuchh ha dhudna padega ,0
2993,RT @CoffeeNChirps My mom just called SpongeBob Wo Dhokla My life will never be the same again ! ,2
2994,@SarcasticGupta no issue bhai ye toh normal h aate h sbke mind me same ,2
2995,RT @ifn Ramadan Special ! Chef Ajinkya shows how to cook rice perfectly to make your Biryani the highlight of your Iftar menu . #Ramzan #Ram ,2
3006,@RI _ William wHO kfc ne tok ? rah unaco ka rah diy ? ,2
3007,@GulfOilIndia @hardikpandya7 Jhoomega Team India Ka Har Ek Fan Jab Boundaries Maarega Humaara Hardik bhai 🇮🇳🏏🏆💙 #CheerWithPride ,0
3012,RT @chashmish _ Ed With every passing day we are losinh essence of life I mean how we used to send eid cards with eidi to friends and then c ,0
3018,@sunilbansalbjp Yah MP Modi ji aur Yogi ji ke karan jeete hain . 2014 ke bad in longon ne aapne chetra ko nahi dekha .… https // t . co / k5zxhnZIJ4 ,1
3020,@PrakashJavdekar @moefcc @PIBHindi @MIB _ Hindi @SuPriyoBabul Sir 1st of all Congratulations . Sir aap s ek request h .… https // t . co / YN6AInBLtz ,2
3021,@News18India @sambitswaraj @nehapant19 Aaj phir media nai apni okad dikha di only bjp spoke parson ki baat suna kar ,2
3022,RT @muglikar _ Waah @RahulGandhi ji Aapke dost log https // tco / G2XQg8YSAC ,2
3023,@KPYadavBJP aapko jeet ki bahut bahut badhaie sir apne wo abhed kila thoda hai jisase aaj ek sachha Hindustani hi ,0
3024,Hai Ye Tadpan Hai Ye Uljhan 😴 Kaise Jee Loon Bina Tere 🤷🏻‍♂️ Meri Ab Sabse Hai Anban Bante Kyun Ye Khuda Mere .… https // t . co / vYHy5ukIgx ,2
3029,@Ghummans Kuch bachy maa sy qabo nahi aty jab to bap ka chittar kam ata hy or ye aakhri option hy maa ki bat sun'na ,2
3035,@ankitsinghbeta @Raje _ Radhey @7rick37 @EkThaEngg Incest stories bahut padhta hai radhey ji ka ladka ,2
3036,@usamatahir717 World looks at you as a Rouge nation good for nothing ye hai tumhari Aukat . Your passport comes seco ,1
3047,@pawangreatt @Ramchandra791 Equality ke badle equality mang rhe hain ,2
3051,RT @ProKabaddi Line drawn game 🔛 Kuch yaad aaya ? Panga lene ka waqt aa raha hai - are you ready for #VivoProKabaddi Season 7? The a ,2
3053,@ZedGrrdaisy It's ok I fasted all days last year still Liverpool lost but I realised had we won we wud still have h ,2
3059,@narendramodi Dil se khush hu sir aapke liye .. Humara desh surakshit haatho me hai .. All the very best sir .. ,0
3063,Reporter Firdous ashiq awan aap k khilaaf buhat bol Rai hain Zardari abhi bolnay pae tax lagaa nai jab laggay g ,2
3070,RT @contrarianEPS L & T is back like 2014. 15% ke roce pe kitna growth kar lega yeh ; P ,0
3071,@RahulGandhi Rahul ji aap bohot bhole ho bohot sachche ho gandhiji ki tarha aap pure hindustan k dil me base ho pm ,2
3075,@Virendr95094268 @Mithoon11 @itsBhushanKumar Osm song bdi muskil se mil rhe hai aajkal ache gane ,2
3079,@khude _ ramkishan @Mohit58112831 @OddNaari @aajtak Padai likhai karna tumhara kam hai sarkar ka nahi jo layak hote ,2
3084,RT @Phanerookampala FURTHER STUDY Daniel 124 Luke 1248 GOLDEN NUGGET Understand the times in which we are living child of God and p ,2
3094,She - me tmhra Kabhi Sath Nahi chodungi Me - mtlb She - #Pubg me BHi khelti hun ,2
3100,#InspirationOfMillions @Gurmeetramrahim Good evening guru g Bless us nd give us power 4 Sewa Simran and Parmart ,2
3106,@thecaravanindia 😃😃😃😃😃😃 hadd hai bhaisahab ...... kuch to journalism kr lo be kab tk modi modi krte rhoge ,2
3110,@bhartiyenaaree @Ar _ Y _ K @RajivMessage @RahulGandhi @INCIndia @BJP4India Band baaje waale ki khud ki baji 😜😜 ,0
3111,@milisilichilli Hindu hamesha sota hi h . Bas asharam dyanand pandeynityanandgurmeet jaise Hindu babao ke rape k ,2
3113,Ramjan me islam valo ki chaddi tak ki checking ki jani chahiye . usake liye central se bhi order lena pate to police ,0
3119,@preeti112019 Ghar ka TV bigad gaya hai 2 din se ... Varna IndiaTV pe Modi ka Prachar sun leta ... Big miss is cricket world cup ...😀 ,2
3124,@an _ a _ nd shikayat unse ki jaati hai jinse kuch expectations ho .. congress bjp to kisi ginti me hi nahi aate hamare ,1
3126,Happy bdday @_ i _ Asif bhai 😉😉😁😀😀 Kafi late wish kia so sorry nd enjoy the rest of night 🤐🤐 ,2
3132,RT @cara1una ok well . vote for which one u like best bc apparently the way i choose what colour im dying my hair is down to random people ,2
3136,After some analysis of Loksabha Election Result Sambit patra is the bali ka bakra to demolish BJP as a anti-Musl ,1
3138,@Bhuvanbagga Insan ka vyaktiva uski soch ke madhyam se pata chalta hai rest u can understand najar aur najariya ,2
3139,RT @garg34048 Pita ji @Gurmeetramrahim Good morning .. aj hmari family ke sbse youngest member ka birthday h .. pls us pr rehmat krna .. usko ek ,2
3141,@NorthDmc @dcrohinizone Very very Thanks sir or ummid karta hu ki aap esko jarur solve karenge mai apko bar bar tha ,2
3152,@SreeBasu84 @listenshahid Bahut fikr haito khud kyu nhi aye funeral pe ? ,0
3155,RT @Alyahpmiranda Te juro que te perdono T O D O pero nunca me olvido de nada ni de lo que me hiciste ni de c ó mo me doli ó. ,2
3159,@shwetzonly @SanjeevKapoor Aoul ki chatni is mithila's best dish for me .. ,2
3161,@DubeyAbhayRofl dhurv tyagi ko delhi me kaat diya bhaat yadav ko mathura me kaat diya dr narang ko delhi ke vikashp ,1
3171,@DesiStupides @RahulGandhi Hmm sale tum jese log hi 2002 jese ghatna ko hawa dete ho .. so called secularism abb bhi ,1
3172,@islamudinsajid Yeh wahan ke log hain per jo inko uksa rahy thy dono ab custody mai hain ,2
3173,@upcopsachin Is doctor k upar thappad ki brasat ho jaati tab haisiyat pta chal jaati is chutiya doctor ko ,1
3179,#SachinOpenInings @sachin _ rt sir ne 2011 WC Me #Soheb _ Aktar ki jo pitaai ka mood kese bana ??🙏🏻🙏🏻 #AskStar @virendersehwag ,1
3184,@rssurjewala @INCIndia Sir one month nahi kabhi bhi mat bhejana ye media hi hai jisane BJP ko jitaya hai Modiji ,2
3186,@DrKumarVishwas @mlkhattar Bc kutto .. 20-30 hjar ki naukri krne vle thullo .. saale shrm aati h bc .. agr police na ho to hum jyda safe h ,1
3191,@kunalkamra88 Aree master of ch ** tiya tere hath me tha to tune Kiya bhi tha waha jake mgr sahi se kar nhi paya tab ,1
3195,AE RI SAKHI MORE PIYA GHAR AAYE - USTAD RASHID KHAN Sings Hazrat Amir Kh ... https // t . co / VtmatG80YW via @YouTube ,0
3199,@Aadiiroy To goya yeh khabees yardstick bun gaya Pakistani hukmarano ki popularity aur azmat ka na a ’ aoozubillah ,0
3202,@zeroknowledge19 @Bollyhungama @anuragkashyap72 @narendramodi Aur yei drama bi uski gandi dimag ka creation lagta h ,1
3214,Mere liye 1 emoji meri zindagi sabki jaan 🔥 good looking 💔 dukhi aatma Attitude mehfil ki jaan matlabi 👀 flirty ,2
3216,@NadiaTajwar OH SHEEAT YOU'RE WEARING THE SAME NICE BLUE HIJAAB ALLAHUMMA BAARIK ( and did your Tikka go tera on the same day as this ?) ,2
3223,@Patriottopakist @NaseerPMLNskt @ShkhRasheed Pindi waloon ka kutta ,1
3235,ok but if u r hyping my pic up in dms rn or at all really . this is for u MUAH 🥺🥺💘💘💘💘 ,0
3238,@chanduk2010 @SaahoOfficial @ShraddhaKapoor @sujeethsign @UV _ Creations @itsBhushanKumar @TSeries Saare le ,2
3239,RT @Vaibhavi _ k28 @GautamGambhir Kichad nahi failaya hai I don't think Delhi was in such a bad situation ..... Arvind Kejriwal is a well edu ,2
3246,@Tinkableeblog Thank you Tinka You always make me cry Thank you for all these wonderful words and wishes ! 💖 💖 🙏🙏 ,1
3248,@varunvagish Hlo varun bhaiya hw r u hope r u well I watched ur all videos even I watching ur videos everyday b ,2
3256,@zarhashemi Oh yeh zalim log banday jaye to kahan jaye Chalo good luck with the home made paratha home Made stuff is the best ,0
3258,#ValueTime _ ValueLife @Gurmeetramrahim Singh ji insan @Derasachasauda Pujya guru ji kehte h ki jo insan samya ki kad ,2
3260,Saree has shackled women and burqa and hijaab are liberating women all over the world ??? Waah madar zaat waah . Kitn ,0
3262,#WelfareAtItsBest Dera Sacha Sauda @Gurmeetramrahim Pujya guru ji ki prerna par chalte hue dera anuyayi jaha insa ,0
3263,@FBDPolice @police _ haryana @cmohry Ye h police ka Asli chera Esleye logo ka visvas nhe h police pr Kya Thane me ,0
3267,@best _ cheez _ evr _ Lol hell nah see u good I know u good 😂 ,2
3268,[081300] hiiiii 💚 i like your @pero gagi your layout and pfp ikennat lmao hahahha 😂 i love seeing your tweets on m ,2
3269,@GabbbarSingh Inka man nhi hai organised karne ka opening ceremony bhi chutiyapa thi .... ,2
3270,Point to be notice is Department of space is under Modi ji . Khoob jamega rang Jab mil baithenge 3 yaar Modi cloud ,0
3271,Now playing Love N Hennessy Remix by A Chal feat 2 chainz ! ,0
3275,@ModiLeDubega @Pooja _ 2727 Her koi tumari tarh chor or lalachi nahi hota chara chor public ne tumari family ki akout bata di na ,0
3280,@shahzadsaleem30 @vishal _ 2409 Abhinand ka to muh suja tha Tum jahilo ne to apne hi pilot ko mar diya anpad kahike ,1
3282,Eid Mubarak ! Flat 20% Off on Purchase Of Above Rs 1799/- Use coupon Code [ KHADI20 ] Flat 10% Off on Purchase Of Abo ,2
3283,Woh maheena jarha hai jiski har sham Eid hotti hai Last few days of ramadan 😭😭😭 ,2
3284,Show some Love ! Shoutout to @VizionaryJ for the intro and @KARR _ KATCHEM for letting me use “ Rain ” as the song !… https // t . co / hiaObSlAWA ,2
3286,Daal ney laga main . Cheekney lagi wo . hua dard itna k seh nah sakhi wo Takleef hui itni boli bahar nikalo tmhai khu ,0
3308,@kanpuriya _ Mujhe to bhayankar ho gaya hai shayad ab mai sahi aur galat bhi samajhna nahi chahta .... Mujhe kisi ,2
3312,@Ra _ THORe @narendramodi Wish you all the very best and do your best sir . Namaskar . ,2
3313,Lagta hai ye AAP ka poll hai .. BJP Walon ka to the ulta tha https // t . co / YApoeAllWu ,1
3318,@javerias Jab Kapra eejaad nahi hoova tha to Janwer ki Khaal hi Sardion me Jisam ko Sardi say bachanay kay waastay ,2
3320,papa has great super duper papa aaj bi dera sacha sauda m sari sangat wasie ki wasie hi aa rhi h koi kise k khne pr ,2
3322,RT @drop0ut __ Can't wait to tweet Dil roo raha hy mera ye mera Pakistan hy 😭❤ ,0
3325,BJP ki 300 + seat ane pr agle 3 din GST registration free * #Jay MAA bharati #https // t . co / eLcDdB2Y90 ,1
3327,@PMOIndia @narendramodi proud of you sir ji ... love you so much . bus upper wala ek baar aap se milne ki tamanna pur ,0
3328,vese me zada bat NI krti Saadi ki koi bi ho baat ise related but sir apke liy Waheguru ji Sach me apke zese bhut ac ,0
3329,@RubinaAfaque @virenderbhati _ @LambaAlka Mandir ki ghanti aur shankh bajane se justify nahi kar sakte aap .... Ki ye ,2
3332,@Peter _ PanBoy @SupeeeeerStan ++ and btw super love ko si Ashley Silang dalawa ni Tan kasi napaka pure nila hehe hi ,1
3339,@mlkhattar What same for chotala Chor family members ,1
3343,RT @selvaraghavan Hi friends ! Here you go ! Hope you all enjoy it ! #NGK #NGKTrailer https // t . co / HwC17CL8aK https // t . co / mimgkxU6fe @Sur ,2
3346,@ptshrikant @chaukidarvikasD @SubratPathak12 Sir bijali vibhag ke log nahi sunate h hamare yaha suriyawan power house pe ,0
3351,@Ravneet75163731 White sahi rehega . skyblue ka koi bharosa nahi raha ab . Woh baljit ki friend skyblue pehan ke hi ga ,1
3353,@RahulGandhi that is very good decision media m Congress party debate nhi karegi ab dekhte dekhte h media kya kregi very good ,1
3355,South Africa without Steyn be like hum Shareef keya hovey bangali badmash ban Gaye 330 for 6. Chase on #CWC19 #SAvBAN ,0
3360,Ki Ibn Muljam ne himmat Lagaya Zarb Haider per . Magar Muljam ke Kismet pe lagi Jo zarb ta Qayamat Koi mitta nahi ,1
3365,@alok _ ajay Muh me ram bagal me chhuri bihar me samay se academic nahi chalne ka yahi karan to nahi ??? Govt school ,2
3366,@sardesairajdeep Happy Birthday sir Hope you'll change your Hypocritical course to Unbiased course though I dont l ,2
3369,@anjanaomkashyap feku ne 5 sal jo wade 2014 me kiye the tumne kitne programm un wado pr kiye h jo wo kbhi pura hi n ,2
3370,RT @tamanna _ khan19 Gundagardi ke liye ek dangai ko chuna gaya aur ye tab tak chalu rahega jab tak na ye ganda india Syria na ban jaye . Bas ,1
3373,One of those days when your skin is clear and glowing Haye kisi ki nazar na lag jaye Allah Eid se pehlay namoo ,2
3374,@meghara41735959 @rssurjewala Nahi sudrega ye surjewala 🤦‍♂️ that ’ s congress didn ’ t even get opposition majority also ... ,2
3377,@KeshavKarn11 @Leo _ Knock @_ YogendraYadav Yadav ki bilkul baaiil buddhi hi rahegi ye to confirm hai 😝😛 ,2
3383,@His _ Khaleesi Mai Sorry nai Bolny wala kyun ky sorry bolna cheezain kharab krta hai 😂😂 Or Proud is liay ky tu jaa ,0
3384,@keenmind _ Haien nai dekha hi she is writter too ask when she is online ,0
3387,@CMOfficeUP @myogiadityanath Are baba ji pta hai aap itna pade nahi ho par ek bar ye pta kar lete is bar baarish ka ,0
3400,@thewirehindi Bass ab bahut hogaya the wire aur print inka bhi kaam khatm liberando's ko hamare dharm parr gyan jh ,2
3404,RT @OttomanArchive The Eid Celebration at the Topkapi Palace in Istanbul at the Morning of Eid 1800s Topkap ı Saray ı nda Bayramla ş ma T ö re ,0
3406,@aajtak Itni bhi mat bik jaya karo ki tumhari akal par hi gobar char jaye .. Iss bayan me tumko kahase bharkav or v ,1
3408,#StayAwayFromHypocrisy @Gurmeetramrahim Good afternoon guru g Bless nd give us power 4 Sewa Simran nd Parmarth ,0
3422,I'm seeing don family kids I know in real life being acted like on netflix series now lmfaoooo a wah really a gwaan in life ,2
3437,RT @idasiasoco these r cute but h & m accessories are overpriced and they tarnish fast -( they're also not recommended to people with sensi ,0
